,product_id,category,color,size,season,supplier,cost_price,list_price
413,P000414,Bottoms,Black,L,Spring,supplierd,51.1,82.0
414,P000415,Dresses,Yellow,XS,Winter,supplierc,45.3,75.6
415,P000416,Accessories,Black,S,Summer,supplierb,28.5,140.6
416,P000417,Shoes,White,S,Fall,supplierb,66.8,161.0
417,P000418,Shoes,Blue,S,Spring,supplierb,60.3,81.7
418,P000419,Accessories,White,S,Spring,supplierb,33.4,77.8
419,P000420,Bottoms,Black,L,Summer,suppliera,43.5,140.3
420,P000421,Shoes,Red,XL,Fall,supplierb,17.0,42.4
421,P000422,Bottoms,Blue,M,Summer,suppliera,72.4,11.7
422,P000423,Shoes,Blue,XL,Summer,supplierb,38.5,63.6
423,P000424,Shoes,Green,XS,Spring,supplierb,63.2,87.3
424,P000425,Tops,Red,S,Spring,supplierd,25.8,116.6
425,P000426,Shoes,Yellow,S,Spring,supplierb,61.6,169.0
426,P000427,Dresses,Red,M,Winter,supplierb,13.5,74.4
427,P000428,Accessories,,XL,Spring,supplierc,19.0,182.9
428,P000429,Accessories,Black,XS,Winter,suppliera,27.5,113.7
429,P000430,Bottoms,Black,S,Summer,suppliera,69.9,14.4
430,P000431,Shoes,Green,M,Winter,supplierb,75.5,175.5
431,P000432,Dresses,Red,M,Winter,supplierc,47.0,146.4
432,P000433,Bottoms,White,XS,Fall,suppliera,57.3,129.6
433,P000434,Tops,Red,M,Fall,supplierb,20.7,147.6
434,P000435,Bottoms,White,M,Fall,suppliera,60.5,99.2
435,P000436,Bottoms,Blue,XL,Spring,supplierd,64.2,166.5
436,P000437,Shoes,White,S,Spring,supplierc,59.6,61.0
437,P000438,Tops,Blue,XL,Summer,suppliera,33.4,157.4
438,P000439,Bottoms,Yellow,M,Fall,suppliera,29.1,184.2
439,P000440,Dresses,Yellow,L,Winter,supplierb,52.8,96.7
440,P000441,Dresses,Black,XS,Spring,supplierd,55.5,132.2
441,P000442,Accessories,Red,M,Spring,suppliera,47.5,124.9
442,P000443,Tops,Black,M,Winter,supplierd,8.7,13.8
443,P000444,Tops,Red,XL,Fall,supplierb,47.0,171.5
444,P000445,Accessories,White,XS,Summer,supplierc,28.6,68.4
445,P000446,Bottoms,Red,S,Fall,supplierd,23.5,103.9
446,P000447,Tops,White,XS,Spring,supplierc,78.7,197.0
447,P000448,Dresses,Red,M,Spring,supplierc,79.3,120.6
448,P000449,Dresses,Blue,XL,Spring,suppliera,5.9,78.1
449,P000450,Shoes,White,L,Spring,supplierb,62.2,146.7
450,P000451,Tops,Black,M,Summer,supplierc,56.9,178.0
451,P000452,Bottoms,Black,XS,Spring,supplierb,27.7,137.6
452,P000453,Accessories,Black,XS,Summer,supplierd,53.7,146.7
453,P000454,Accessories,Black,L,Winter,suppliera,38.7,139.8
454,P000455,Bottoms,Blue,XS,Fall,suppliera,22.1,92.4
455,P000456,Shoes,Blue,XS,Spring,suppliera,40.0,116.2
456,P000457,Accessories,Green,XL,Spring,suppliera,24.4,45.3
457,P000458,Tops,Green,XS,Spring,supplierd,15.3,125.6
458,P000459,Shoes,Green,S,Fall,supplierc,78.4,182.8
459,P000460,Tops,Yellow,L,Fall,supplierc,37.8,172.9
460,P000461,Dresses,Green,M,Summer,supplierc,13.7,86.5
461,P000462,Shoes,Red,L,Summer,supplierb,56.0,173.3
462,P000463,Accessories,Yellow,M,Spring,supplierb,18.9,64.4
463,P000464,Shoes,White,XL,Fall,supplierc,38.4,170.9
464,P000465,Shoes,Black,XS,Spring,supplierd,61.8,179.5
465,P000466,Shoes,Red,M,Summer,supplierb,27.3,197.7
466,P000467,Shoes,Yellow,M,Spring,supplierd,68.0,12.4
467,P000468,Tops,Blue,XL,Spring,supplierd,26.3,95.6
468,P000469,Dresses,Black,L,Winter,suppliera,20.3,27.0
469,P000470,Bottoms,White,L,Summer,supplierd,29.1,183.9
470,P000471,Shoes,White,L,Summer,supplierd,15.0,33.8
471,P000472,Accessories,Blue,XS,Spring,supplierc,66.1,136.1
472,P000473,Shoes,Black,XL,Spring,supplierc,59.4,95.9
473,P000474,Accessories,Green,M,Winter,supplierc,50.3,67.5
474,P000475,Tops,Black,L,Fall,suppliera,11.4,105.8
475,P000476,Accessories,Black,L,Fall,supplierb,5.3,95.6
476,P000477,Bottoms,White,L,Spring,supplierc,79.2,129.0
477,P000478,Dresses,Blue,S,Fall,supplierd,71.8,191.8
478,P000479,Accessories,Black,XS,Winter,supplierd,34.0,194.8
479,P000480,Accessories,Red,L,Winter,supplierd,72.1,100.5
480,P000481,Dresses,Red,S,Fall,supplierc,18.9,20.5
481,P000482,Bottoms,Blue,XL,Summer,supplierb,69.0,145.4
482,P000483,Shoes,Green,M,Summer,supplierb,65.9,35.4
483,P000484,Accessories,Yellow,L,Spring,supplierb,75.9,148.9
484,P000485,Dresses,Black,XS,Winter,supplierc,73.8,142.0
485,P000486,Tops,Yellow,L,Summer,supplierd,75.2,130.1
486,P000487,Dresses,Black,XS,Winter,supplierb,29.0,124.1
487,P000488,Tops,White,S,Summer,suppliera,41.5,23.5
488,P000489,Bottoms,Black,XS,Summer,supplierd,29.1,54.0
489,P000490,Shoes,Yellow,XL,Spring,suppliera,41.8,170.7
490,P000491,Dresses,Green,XS,Summer,supplierc,73.6,104.0
491,P000492,Accessories,Black,M,Summer,supplierd,62.0,157.6
492,P000493,Bottoms,Black,S,Winter,supplierd,19.8,25.0
493,P000494,Dresses,White,XS,Winter,supplierc,60.8,152.3
494,P000495,Accessories,Red,L,Summer,supplierb,49.4,125.8
495,P000496,Dresses,Red,XL,Winter,suppliera,25.2,125.3
496,P000497,Tops,Green,M,Fall,suppliera,67.2,108.7
497,P000498,Dresses,Blue,XS,Summer,supplierc,72.6,20.1
498,P000499,Dresses,Blue,XS,Fall,supplierb,36.5,51.2
499,P000500,Dresses,White,M,Summer,supplierd,5.8,113.9
500,P000501,Bottoms,Yellow,M,Spring,suppliera,8.3,87.3
501,P000502,Dresses,Yellow,XS,Winter,supplierc,65.2,80.5
502,P000503,Accessories,Black,L,Fall,suppliera,7.4,188.8
503,P000504,Tops,White,L,Spring,supplierb,26.6,85.5
504,P000505,Tops,,L,Spring,supplierc,56.1,153.4
505,P000506,Dresses,Red,XS,Fall,suppliera,35.8,58.6
506,P000507,Bottoms,Green,S,Summer,supplierc,37.4,22.7
507,P000508,Bottoms,Blue,XS,Spring,supplierc,55.2,123.0
508,P000509,Accessories,Black,S,Winter,suppliera,15.2,79.4
509,P000510,Dresses,Blue,L,Spring,supplierb,58.9,149.3
510,P000511,Tops,Red,XS,Spring,supplierb,20.9,194.8
511,P000512,Bottoms,Black,L,Spring,supplierc,32.1,143.4
512,P000513,Dresses,Red,XS,Spring,suppliera,54.5,62.4
513,P000514,Bottoms,Blue,L,Fall,suppliera,30.3,169.9
514,P000515,Bottoms,Blue,M,Winter,suppliera,18.5,189.2
515,P000516,Tops,Red,XS,Fall,supplierb,24.9,135.4
516,P000517,Shoes,Black,S,Spring,supplierd,15.3,24.2
517,P000518,Accessories,Red,L,Fall,supplierd,51.2,183.6
518,P000519,Accessories,Black,XL,Fall,suppliera,40.0,129.8
519,P000520,Tops,White,S,Summer,supplierc,28.4,71.4
520,P000521,Bottoms,White,XL,Summer,supplierc,5.5,162.1
521,P000522,Dresses,Black,L,Summer,supplierd,25.2,185.7
522,P000523,Bottoms,Red,XS,Fall,supplierd,40.6,87.9
523,P000524,Tops,Black,XS,Fall,supplierb,61.5,109.7
524,P000525,Accessories,Blue,XS,Fall,suppliera,16.7,127.4
525,P000526,Bottoms,,XL,Winter,suppliera,43.0,40.8
526,P000527,Accessories,Yellow,L,Fall,supplierb,24.4,23.3
527,P000528,Dresses,Black,M,Fall,suppliera,31.7,198.8
528,P000529,Accessories,Blue,XS,Fall,supplierd,77.2,22.4
529,P000530,Accessories,Green,L,Winter,supplierc,49.1,131.9
530,P000531,Shoes,Blue,M,Winter,supplierb,11.5,127.5
531,P000532,Shoes,Yellow,M,Fall,suppliera,41.2,89.1
532,P000533,Shoes,Black,L,Fall,supplierb,66.9,26.6
533,P000534,Accessories,Red,XS,Summer,suppliera,52.2,180.9
534,P000535,Tops,Red,XS,Spring,suppliera,10.2,87.6
535,P000536,Accessories,White,S,Winter,suppliera,58.1,84.3
536,P000537,Tops,Yellow,L,Winter,supplierd,16.0,131.6
537,P000538,Tops,Black,M,Summer,supplierb,78.5,155.4
538,P000539,Shoes,Blue,XL,Spring,suppliera,52.3,195.3
539,P000540,Bottoms,Blue,XL,Fall,supplierd,34.8,105.5
540,P000541,Dresses,Yellow,XS,Fall,supplierd,68.0,90.8
541,P000542,Shoes,Black,S,Fall,suppliera,29.3,79.7
542,P000543,Shoes,Blue,XL,Spring,supplierd,26.4,194.0
543,P000544,Bottoms,Green,XS,Fall,supplierd,20.9,20.6
544,P000545,Dresses,Yellow,S,Summer,supplierc,61.0,103.4
545,P000546,Accessories,White,XL,Winter,supplierd,79.1,27.9
546,P000547,Accessories,Red,M,Winter,supplierd,55.8,149.9
547,P000548,Shoes,,XL,Spring,supplierb,21.8,112.3
548,P000549,Dresses,Green,XL,Spring,supplierc,65.2,43.6
549,P000550,Shoes,Black,XL,Summer,supplierb,69.6,30.6
550,P000551,Tops,Blue,XL,Summer,supplierc,45.9,163.2
551,P000552,Shoes,Yellow,XS,Winter,supplierb,76.2,82.3
552,P000553,Shoes,Black,L,Summer,supplierd,77.1,150.2
553,P000554,Accessories,Green,M,Summer,supplierb,35.0,135.0
554,P000555,Accessories,Green,L,Spring,suppliera,14.9,177.8
555,P000556,Accessories,Red,XS,Summer,supplierb,59.3,50.7
556,P000557,Tops,Black,XL,Summer,supplierb,34.6,182.1
557,P000558,Accessories,White,S,Winter,suppliera,32.7,74.7
558,P000559,Dresses,Red,S,Spring,supplierc,29.2,102.6
559,P000560,Bottoms,Black,L,Winter,suppliera,52.3,97.4
560,P000561,Dresses,Black,S,Summer,supplierc,45.9,134.4
561,P000562,Dresses,Green,L,Summer,suppliera,49.2,91.1
562,P000563,Accessories,Yellow,M,Summer,supplierd,7.6,89.4
563,P000564,Bottoms,Green,S,Summer,suppliera,71.6,72.3
564,P000565,Bottoms,Black,XL,Spring,supplierc,36.0,59.6
565,P000566,Bottoms,Yellow,XS,Winter,supplierb,49.6,105.0
566,P000567,Tops,Yellow,M,Fall,supplierd,62.8,69.9
567,P000568,Accessories,Green,S,Winter,supplierb,27.4,189.9
568,P000569,Bottoms,Black,S,Fall,supplierc,26.3,79.2
569,P000570,Tops,Black,L,Winter,supplierb,66.2,111.8
570,P000571,Shoes,Yellow,M,Winter,supplierb,60.9,146.6
571,P000572,Shoes,Red,XS,Fall,supplierb,37.4,92.7
572,P000573,Tops,Red,XS,Fall,supplierd,12.4,61.2
573,P000574,Tops,White,L,Fall,supplierb,32.5,122.0
574,P000575,Accessories,Red,L,Spring,supplierc,64.2,159.4
575,P000576,Accessories,Blue,L,Winter,supplierd,7.6,54.4
576,P000577,Shoes,Blue,S,Spring,supplierc,56.7,46.5
577,P000578,Bottoms,Green,M,Spring,supplierd,73.8,118.8
578,P000579,Shoes,Yellow,XS,Summer,suppliera,44.5,163.4
579,P000580,Bottoms,Blue,XL,Summer,supplierc,51.7,52.9
580,P000581,Bottoms,Red,XS,Fall,suppliera,35.5,121.5
581,P000582,Accessories,Yellow,M,Spring,supplierc,17.4,173.5
582,P000583,Dresses,White,L,Fall,supplierc,71.6,81.3
583,P000584,Dresses,Black,S,Summer,suppliera,37.4,145.8
584,P000585,Tops,White,XS,Spring,supplierd,74.5,140.8
585,P000586,Accessories,Red,XL,Summer,supplierc,44.5,173.4
586,P000587,Bottoms,Red,S,Summer,supplierb,76.8,95.3
587,P000588,Dresses,Red,XS,Summer,supplierb,72.8,38.0
588,P000589,Bottoms,Green,M,Fall,supplierd,54.5,108.6
589,P000590,Dresses,Blue,XS,Spring,supplierc,36.9,132.6
590,P000591,Dresses,Red,XL,Summer,suppliera,65.4,94.4
591,P000592,Dresses,Black,S,Summer,supplierb,53.4,27.9
592,P000593,Accessories,Blue,XS,Fall,supplierc,57.8,141.0
593,P000594,Shoes,Blue,XL,Spring,supplierc,56.6,21.7
594,P000595,Bottoms,Green,XS,Summer,supplierc,57.6,181.5
595,P000596,Accessories,White,XS,Fall,supplierc,68.1,79.9
596,P000597,Accessories,Yellow,L,Fall,supplierd,73.5,195.0
597,P000598,Accessories,Blue,XL,Spring,suppliera,49.5,68.6
598,P000599,Accessories,Blue,XS,Summer,suppliera,25.3,130.4
599,P000600,Accessories,Red,S,Winter,suppliera,26.4,166.4
600,P000601,Tops,Black,M,Summer,suppliera,36.2,129.7
601,P000602,Bottoms,Red,L,Winter,supplierd,28.3,85.2
602,P000603,Accessories,Black,L,Summer,suppliera,34.9,144.0
603,P000604,Bottoms,Blue,L,Fall,supplierd,58.6,166.9
604,P000605,Tops,Black,M,Winter,supplierc,75.9,36.6
605,P000606,Tops,Red,XL,Spring,supplierb,11.8,175.6
606,P000607,Bottoms,,S,Summer,supplierd,41.2,44.4
607,P000608,Dresses,White,M,Spring,suppliera,52.2,112.3
608,P000609,Shoes,Green,S,Summer,suppliera,14.2,126.3
609,P000610,Dresses,White,S,Winter,supplierb,7.7,19.4
610,P000611,Dresses,Blue,L,Summer,suppliera,24.6,142.1
611,P000612,Dresses,Black,XS,Spring,supplierd,23.9,69.1
612,P000613,Accessories,Red,S,Summer,supplierc,47.1,120.0
613,P000614,Tops,Red,S,Winter,suppliera,36.1,55.6
614,P000615,Dresses,Red,S,Spring,supplierb,62.5,185.1
615,P000616,Tops,Yellow,S,Fall,supplierb,47.7,153.1
616,P000617,Bottoms,Red,L,Summer,suppliera,40.1,191.5
617,P000618,Shoes,Yellow,S,Summer,supplierc,27.1,129.7
618,P000619,Bottoms,Blue,XS,Fall,supplierb,44.8,102.4
619,P000620,Bottoms,Green,XL,Summer,supplierc,68.2,131.4
620,P000621,Accessories,,XL,Fall,supplierb,66.2,65.2
621,P000622,Shoes,Yellow,S,Summer,suppliera,7.6,181.3
622,P000623,Bottoms,White,L,Spring,suppliera,22.5,48.3
623,P000624,Bottoms,Yellow,XS,Fall,supplierb,62.5,44.2
624,P000625,Shoes,Red,XS,Spring,supplierc,32.7,116.7
625,P000626,Shoes,Red,S,Summer,supplierd,67.7,135.3
626,P000627,Bottoms,Black,L,Fall,supplierc,72.0,145.6
627,P000628,Shoes,Red,XL,Summer,suppliera,62.5,88.0
628,P000629,Bottoms,White,M,Summer,supplierc,8.7,177.4
629,P000630,Bottoms,Black,S,Spring,supplierd,75.2,71.1
630,P000631,Accessories,Black,S,Winter,supplierb,39.5,170.8
631,P000632,Dresses,Red,S,Winter,supplierb,5.9,67.0
632,P000633,Bottoms,Black,L,Summer,supplierb,26.6,160.9
633,P000634,Tops,Green,M,Spring,supplierd,49.7,15.3
634,P000635,Dresses,Red,L,Summer,supplierd,30.6,60.2
635,P000636,Dresses,Green,S,Fall,supplierb,46.5,191.8
636,P000637,Dresses,Red,M,Fall,supplierc,32.1,104.1
637,P000638,Accessories,Yellow,XS,Summer,supplierd,36.6,133.7
638,P000639,Bottoms,Green,XS,Winter,supplierb,8.4,88.9
639,P000640,Accessories,Red,M,Fall,suppliera,48.2,157.2
640,P000641,Bottoms,White,S,Fall,supplierd,71.6,199.3
641,P000642,Accessories,Yellow,L,Fall,suppliera,62.1,80.2
642,P000643,Accessories,Yellow,S,Fall,supplierb,54.4,164.6
643,P000644,Tops,Yellow,M,Spring,suppliera,14.5,23.4
644,P000645,Accessories,Red,S,Spring,suppliera,63.1,170.5
645,P000646,Shoes,White,S,Winter,suppliera,34.2,166.8
646,P000647,Tops,Blue,XS,Winter,suppliera,13.9,197.2
647,P000648,Accessories,Yellow,XL,Fall,suppliera,47.2,80.6
648,P000649,Dresses,Blue,L,Winter,suppliera,31.1,116.0
649,P000650,Shoes,Red,S,Fall,supplierc,28.0,27.5
650,P000651,Shoes,Yellow,XS,Fall,supplierb,61.5,174.3
651,P000652,Shoes,White,XL,Fall,supplierd,25.3,67.5
652,P000653,Tops,White,XS,Summer,suppliera,45.3,60.5
653,P000654,Accessories,Yellow,S,Spring,supplierb,22.9,79.1
654,P000655,Accessories,Black,L,Spring,supplierb,43.9,81.9
655,P000656,Dresses,Black,XL,Summer,suppliera,42.1,59.1
656,P000657,Dresses,Yellow,S,Spring,supplierd,23.1,118.5
657,P000658,Shoes,Green,M,Fall,supplierd,64.5,151.0
658,P000659,Dresses,Black,S,Fall,supplierd,15.8,117.8
659,P000660,Tops,Red,XS,Summer,supplierc,5.9,125.0
660,P000661,Accessories,Black,S,Spring,supplierd,77.4,128.1
661,P000662,Shoes,Black,M,Spring,supplierd,43.4,179.4
662,P000663,Dresses,Red,M,Summer,supplierb,31.2,188.1
663,P000664,Tops,Red,S,Fall,supplierd,21.1,168.2
664,P000665,Tops,Green,M,Spring,supplierd,68.3,84.9
665,P000666,Dresses,White,XS,Winter,supplierc,49.8,41.5
666,P000667,Accessories,Black,M,Fall,suppliera,33.4,146.0
667,P000668,Dresses,Yellow,M,Fall,supplierc,11.4,187.1
668,P000669,Shoes,Yellow,L,Summer,supplierb,60.6,34.0
669,P000670,Dresses,Blue,XS,Summer,supplierd,20.7,86.7
670,P000671,Tops,White,M,Fall,supplierb,12.6,51.7
671,P000672,Dresses,Red,S,Fall,supplierb,21.6,172.4
672,P000673,Accessories,Yellow,M,Winter,supplierc,69.0,65.5
673,P000674,Bottoms,Black,XL,Spring,suppliera,57.6,146.8
674,P000675,Dresses,Green,XL,Fall,supplierd,32.9,28.1
675,P000676,Accessories,Blue,XS,Winter,supplierc,36.1,190.8
676,P000677,Accessories,White,XL,Fall,supplierb,69.6,177.3
677,P000678,Tops,Black,XL,Winter,supplierb,41.8,143.4
678,P000679,Accessories,Red,M,Fall,suppliera,29.6,86.0
679,P000680,Accessories,White,XS,Spring,supplierc,26.3,56.8
680,P000681,Accessories,Blue,L,Fall,supplierd,61.8,35.2
681,P000682,Accessories,Red,M,Fall,supplierb,21.8,120.7
682,P000683,Shoes,Blue,L,Summer,supplierd,58.4,40.4
683,P000684,Shoes,Black,S,Spring,supplierb,71.8,59.1
684,P000685,Tops,White,XL,Fall,suppliera,35.6,71.6
685,P000686,Dresses,Green,M,Fall,supplierc,63.3,98.5
686,P000687,Accessories,Black,XS,Winter,supplierc,8.3,156.7
687,P000688,Dresses,Yellow,XL,Spring,suppliera,18.3,134.9
688,P000689,Dresses,Black,S,Winter,suppliera,18.2,40.6
689,P000690,Tops,Green,XL,Spring,supplierb,21.3,98.0
690,P000691,Accessories,Green,XL,Winter,supplierd,62.4,191.4
691,P000692,Accessories,Yellow,L,Summer,supplierc,77.4,135.7
692,P000693,Bottoms,Yellow,S,Fall,supplierd,31.4,183.9
693,P000694,Dresses,Red,XS,Summer,supplierd,54.5,113.1
694,P000695,Dresses,Blue,XL,Winter,suppliera,39.4,57.8
695,P000696,Shoes,Black,XL,Summer,suppliera,26.9,89.3
696,P000697,Bottoms,Red,XS,Winter,supplierb,40.6,193.0
697,P000698,Shoes,Yellow,XS,Fall,supplierb,60.0,176.4
698,P000699,Shoes,Red,M,Summer,suppliera,8.0,101.9
699,P000700,Shoes,Black,M,Summer,suppliera,73.1,134.1
700,P000701,Tops,Blue,XL,Winter,supplierb,44.2,11.2
701,P000702,Tops,Green,M,Spring,supplierc,21.4,61.2
702,P000703,Shoes,Black,XL,Spring,supplierc,46.2,62.6
703,P000704,Bottoms,Blue,XS,Winter,supplierb,43.0,192.7
704,P000705,Dresses,Green,M,Winter,supplierc,43.5,123.6
705,P000706,Bottoms,White,S,Fall,supplierc,60.4,133.1
706,P000707,Accessories,Black,S,Fall,supplierd,65.6,21.2
707,P000708,Tops,Yellow,XS,Fall,supplierd,7.1,158.8
708,P000709,Dresses,Black,XL,Winter,suppliera,76.1,178.4
709,P000710,Dresses,Yellow,S,Summer,supplierd,11.8,132.8
710,P000711,Accessories,Blue,M,Summer,supplierc,53.3,116.0
711,P000712,Accessories,Red,L,Summer,suppliera,74.5,97.5
712,P000713,Shoes,Red,XL,Spring,supplierc,76.5,192.7
713,P000714,Tops,Blue,M,Spring,supplierb,63.3,102.0
714,P000715,Tops,Black,XL,Spring,supplierc,46.2,147.9
715,P000716,Bottoms,Black,M,Winter,suppliera,33.7,39.3
716,P000717,Shoes,Yellow,XS,Fall,supplierb,37.1,19.4
717,P000718,Shoes,Black,XS,Summer,suppliera,16.5,94.1
718,P000719,Shoes,White,XS,Summer,supplierb,51.7,160.2
719,P000720,Shoes,Yellow,XS,Winter,supplierb,26.4,167.1
720,P000721,Tops,Red,M,Fall,supplierc,22.6,192.0
721,P000722,Tops,White,S,Summer,supplierc,23.9,116.3
722,P000723,Shoes,Black,M,Summer,suppliera,35.9,74.4
723,P000724,Bottoms,Red,M,Winter,supplierb,8.6,188.0
724,P000725,Dresses,Yellow,L,Fall,suppliera,13.8,96.5
725,P000726,Dresses,Black,L,Summer,supplierd,38.8,135.3
726,P000727,Bottoms,Yellow,M,Spring,supplierc,42.3,130.8
727,P000728,Shoes,Black,XS,Summer,supplierb,68.6,91.0
728,P000729,Tops,Blue,L,Summer,suppliera,60.0,57.3
729,P000730,Dresses,Red,L,Spring,suppliera,41.7,184.3
730,P000731,Accessories,Black,M,Winter,supplierb,8.4,115.5
731,P000732,Accessories,Green,XL,Spring,supplierc,59.5,89.2
732,P000733,Bottoms,Green,L,Winter,supplierb,46.4,56.8
733,P000734,Shoes,Yellow,XS,Fall,supplierc,71.3,176.4
734,P000735,Dresses,Black,M,Spring,suppliera,29.4,79.9
735,P000736,Shoes,Blue,XL,Summer,suppliera,16.4,115.8
736,P000737,Dresses,Yellow,S,Spring,supplierb,41.6,177.5
737,P000738,Bottoms,Black,XS,Winter,supplierd,23.4,55.8
738,P000739,Bottoms,Green,XS,Summer,supplierd,74.7,127.3
739,P000740,Accessories,Red,M,Summer,suppliera,74.1,29.3
740,P000741,Shoes,Blue,S,Fall,supplierb,49.7,25.4
741,P000742,Accessories,Black,XS,Winter,supplierd,76.2,113.4
742,P000743,Shoes,Green,XS,Fall,supplierd,10.5,104.8
743,P000744,Accessories,Red,M,Summer,suppliera,32.4,68.0
744,P000745,Tops,Green,XS,Winter,suppliera,62.9,22.4
745,P000746,Tops,Yellow,XL,Spring,supplierb,39.5,32.1
746,P000747,Tops,Blue,S,Summer,suppliera,65.7,108.7
747,P000748,Tops,Yellow,L,Winter,supplierb,12.5,10.9
748,P000749,Dresses,White,L,Summer,supplierd,18.0,54.2
749,P000750,Tops,Black,S,Fall,supplierc,69.4,38.7
750,P000751,Bottoms,Yellow,XL,Winter,supplierd,12.3,50.1
751,P000752,Bottoms,Red,M,Fall,supplierd,16.2,177.5
752,P000753,Dresses,Blue,M,Fall,supplierd,17.4,89.8
753,P000754,Tops,Blue,L,Winter,supplierb,62.1,117.8
754,P000755,Tops,White,XS,Winter,supplierd,32.2,185.7
755,P000756,Tops,White,S,Winter,suppliera,45.8,127.7
756,P000757,Accessories,Black,XL,Fall,suppliera,26.8,79.8
757,P000758,Shoes,Yellow,M,Winter,supplierd,51.0,60.9
758,P000759,Accessories,Black,S,Winter,supplierb,26.5,83.0
759,P000760,Shoes,Yellow,XS,Fall,suppliera,78.4,22.0
760,P000761,Tops,Yellow,L,Summer,supplierd,61.1,69.9
761,P000762,Tops,Blue,XS,Fall,supplierb,69.1,108.9
762,P000763,Accessories,Yellow,XL,Winter,supplierd,31.4,90.6
763,P000764,Accessories,Black,L,Summer,supplierc,18.3,141.5
764,P000765,Shoes,Black,XS,Summer,supplierb,35.6,63.1
765,P000766,Bottoms,White,XL,Spring,supplierd,34.6,27.2
766,P000767,Shoes,Blue,XL,Summer,supplierd,77.7,56.1
767,P000768,Accessories,Green,XL,Winter,supplierc,10.8,54.7
768,P000769,Accessories,Green,S,Summer,supplierc,77.1,95.9
769,P000770,Dresses,Red,XL,Summer,suppliera,69.1,73.1
770,P000771,Accessories,White,M,Spring,supplierb,13.3,99.3
771,P000772,Dresses,Red,XL,Summer,suppliera,65.0,114.1
772,P000773,Bottoms,Blue,XS,Spring,suppliera,75.3,134.1
773,P000774,Shoes,Green,M,Fall,supplierd,29.0,39.1
774,P000775,Shoes,Green,L,Winter,supplierd,35.9,128.0
775,P000776,Dresses,Green,M,Fall,supplierc,35.7,86.1
776,P000777,Shoes,Red,XS,Fall,suppliera,62.8,89.1
777,P000778,Accessories,Black,L,Fall,suppliera,29.4,106.4
778,P000779,Tops,Red,XS,Winter,supplierd,42.7,147.8
779,P000780,Dresses,Green,XS,Winter,suppliera,23.2,136.2
780,P000781,Shoes,White,S,Fall,suppliera,74.3,127.6
781,P000782,Dresses,White,S,Summer,suppliera,73.4,120.2
782,P000783,Dresses,,XS,Fall,supplierd,43.5,137.0
783,P000784,Tops,Red,XL,Spring,supplierd,71.6,114.4
784,P000785,Accessories,Yellow,S,Spring,supplierd,46.7,154.2
785,P000786,Dresses,Yellow,XS,Summer,supplierb,25.0,33.4
786,P000787,Shoes,Red,M,Fall,supplierd,35.0,56.2
787,P000788,Bottoms,Yellow,XS,Fall,suppliera,54.2,148.0
788,P000789,Dresses,Blue,XS,Fall,supplierc,73.0,73.7
789,P000790,Dresses,Red,L,Summer,supplierb,6.9,52.9
790,P000791,Tops,Yellow,S,Fall,supplierc,17.8,114.6
791,P000792,Accessories,Yellow,L,Summer,supplierd,71.8,39.7
792,P000793,Bottoms,Red,XL,Summer,supplierd,20.3,39.5
793,P000794,Shoes,Green,XS,Summer,supplierc,77.5,22.8
794,P000795,Bottoms,Yellow,S,Winter,supplierc,18.5,176.3
795,P000796,Shoes,Black,S,Winter,supplierc,74.8,123.7
796,P000797,Accessories,Green,S,Spring,supplierb,29.7,96.1
797,P000798,Shoes,Black,XS,Spring,supplierd,78.1,18.8
798,P000799,Tops,Green,XS,Winter,supplierc,74.6,192.9
799,P000800,Tops,Green,M,Winter,suppliera,64.0,161.2
800,P000801,Tops,Blue,L,Fall,supplierc,61.0,68.0
801,P000802,Tops,Yellow,L,Winter,supplierb,59.9,161.1
802,P000803,Bottoms,Black,XS,Fall,suppliera,54.9,154.0
803,P000804,Accessories,Green,XL,Summer,supplierd,41.7,137.4
804,P000805,Shoes,Green,S,Summer,supplierb,78.1,115.4
805,P000806,Shoes,Black,XS,Spring,suppliera,24.5,79.8
806,P000807,Tops,Blue,XS,Fall,suppliera,66.4,108.7
